代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,处理状态
600004.SH,白云机场,2008-11-17,6.4154,6.4077,6.6721,6.2988,6.6487,12222382,103334639,0.2333,3.6364,8.4545,2.4594,4249008000,N/A,9832500000,496960000,0,1150000000,27.2472,1.7672,3.6641,135.6286,1
600004.SH,白云机场,2008-11-18,6.6487,6.5321,6.6021,5.9877,6.0033,9482584,76243631,-0.6454,-9.7076,8.0404,1.9081,3836531200,N/A,8878000000,496960000,0,1150000000,24.6022,1.5956,3.3084,122.4623,1
600004.SH,白云机场,2008-11-19,6.0033,5.9566,6.4232,5.9333,6.3999,7777466,61816920,0.3966,6.6062,7.9482,1.565,4089980800,N/A,9464500000,496960000,0,1150000000,26.2274,1.7011,3.527,130.5524,1
600004.SH,白云机场,2008-11-20,6.3999,6.2444,6.4077,6.05,6.0733,10158235,80726571,-0.3266,-5.1033,7.9469,2.0441,3881257600,N/A,8981500000,496960000,0,1150000000,24.889,1.6142,3.347,123.89,1
600004.SH,白云机场,2008-11-21,6.0733,5.9411,6.1277,5.77,5.9566,7263419,55233238,-0.1166,-1.9206,7.6043,1.4616,3806713600,N/A,8809000000,496960000,0,1150000000,24.411,1.5832,3.2827,121.5105,1
600004.SH,白云机场,2008-11-24,5.9566,5.9489,5.98,5.6223,5.63,5013265,37176214,-0.3266,-5.483,7.4156,1.0088,3597990400,N/A,8326000000,496960000,0,1150000000,23.0725,1.4964,3.1027,114.8481,1
600004.SH,白云机场,2008-11-25,5.63,5.7078,5.7545,5.4978,5.63,4588043,33253620,0,0,7.2479,0.9232,3597990400,N/A,8326000000,496960000,0,1150000000,23.0725,1.4964,3.1027,114.8481,1
600004.SH,白云机场,2008-11-26,5.63,5.6223,5.7545,5.5834,5.6922,3196165,23400890,0.0622,1.105,7.3216,0.6431,3637747200,N/A,8418000000,496960000,0,1150000000,23.3274,1.513,3.137,116.1171,1
600004.SH,白云机场,2008-11-27,5.6922,6.0577,6.0655,5.6767,5.6767,12548221,93987197,-0.0156,-0.2732,7.4901,2.525,3627808000,N/A,8395000000,496960000,0,1150000000,23.2637,1.5088,3.1284,115.7998,1
600004.SH,白云机场,2008-11-28,5.6767,5.5834,5.6456,5.1324,5.3423,13082238,89502486,-0.3344,-5.8904,6.8415,2.6325,3414115200,N/A,7900500000,496960000,0,1150000000,21.8934,1.42,2.9442,108.9788,1
600004.SH,白云机场,2008-12-01,5.3423,5.2645,5.3501,5.1246,5.3501,8746729,59076571,0.0078,0.1456,6.7541,1.76,3419084800,N/A,7912000000,496960000,0,1150000000,21.9252,1.422,2.9485,109.1374,1
600004.SH,白云机场,2008-12-02,5.3501,5.2179,5.4434,5.1946,5.4279,7590368,52216194,0.0778,1.4535,6.8793,1.5274,3468780800,N/A,8027000000,496960000,0,1150000000,22.2439,1.4427,2.9913,110.7237,1
600004.SH,白云机场,2008-12-03,5.4279,5.459,5.7933,5.459,5.7856,12260852,88901766,0.3577,6.5903,7.2509,2.4672,3697382400,N/A,8556000000,496960000,0,1150000000,23.7099,1.5378,3.1884,118.0207,1
600004.SH,白云机场,2008-12-04,5.7856,5.8633,6.05,5.7545,5.8711,22282237,168462738,0.0855,1.4785,7.5604,4.4837,3752048000,N/A,8682500000,496960000,0,1150000000,24.0604,1.5605,3.2356,119.7656,1
600004.SH,白云机场,2008-12-05,5.8711,5.7856,5.91,5.7389,5.8944,12831779,96165568,0.0233,0.3974,7.4943,2.5821,3766956800,N/A,8717000000,496960000,0,1150000000,24.156,1.5667,3.2484,120.2415,1
600004.SH,白云机场,2008-12-08,5.8944,6.0266,6.1977,5.9255,6.1744,22182326,172841664,0.2799,4.7493,7.7919,4.4636,3945862400,N/A,9131000000,496960000,0,1150000000,25.3033,1.6411,3.4027,125.9522,1
600004.SH,白云机场,2008-12-09,6.1744,6.1744,6.3143,5.9877,6.0733,23163733,184012180,-0.1011,-1.6373,7.944,4.6611,3881257600,N/A,8981500000,496960000,0,1150000000,24.889,1.6142,3.347,123.89,1
600004.SH,白云机场,2008-12-10,6.0733,6.0422,6.1588,5.91,6.1199,24700619,191541024,0.0467,0.7682,7.7545,4.9703,3911075200,N/A,9050500000,496960000,0,1150000000,25.0802,1.6266,3.3727,124.8417,1
600004.SH,白云机场,2008-12-11,6.1199,6.1277,6.2988,6.0655,6.0733,22874823,182036428,-0.0467,-0.7624,7.9579,4.603,3881257600,N/A,8981500000,496960000,0,1150000000,24.889,1.6142,3.347,123.89,1
600004.SH,白云机场,2008-12-12,6.0733,5.9722,6.0188,5.5445,5.5678,14886062,110644313,-0.5055,-8.3227,7.4327,2.9954,3558233600,N/A,8234000000,496960000,0,1150000000,22.8175,1.4799,3.0684,113.579,1
600004.SH,白云机场,2008-12-15,5.5678,5.6767,5.7234,5.4667,5.5912,9479516,68165575,0.0233,0.419,7.1908,1.9075,3573142400,N/A,8268500000,496960000,0,1150000000,22.9132,1.4861,3.0813,114.0549,1
600004.SH,白云机场,2008-12-16,5.5912,5.5445,5.6456,5.4512,5.6067,8402295,59745324,0.0156,0.2782,7.1106,1.6907,3583081600,N/A,8291500000,496960000,0,1150000000,22.9769,1.4902,3.0899,114.3722,1
600004.SH,白云机场,2008-12-17,5.6067,5.6456,5.8555,5.5912,5.7856,13340344,98716693,0.1789,3.19,7.3999,2.6844,3697382400,N/A,8556000000,496960000,0,1150000000,23.7099,1.5378,3.1884,118.0207,1
600004.SH,白云机场,2008-12-18,5.7856,5.7467,6.0655,5.7234,6.0422,14657245,111524431,0.2566,4.4355,7.6088,2.9494,3861379200,N/A,8935500000,496960000,0,1150000000,24.7615,1.606,3.3299,123.2554,1
600004.SH,白云机场,2008-12-19,6.0422,6.1044,6.291,6.05,6.1355,24202191,192282148,0.0933,1.5444,7.9448,4.87,3921014400,N/A,9073500000,496960000,0,1150000000,25.1439,1.6308,3.3813,125.159,1
600004.SH,白云机场,2008-12-22,6.1355,6.1588,6.1822,5.9411,6.05,13266172,103334535,-0.0855,-1.3942,7.7893,1.3266,7780000000,N/A,8947000000,1000000000,0,1150000000,24.7934,1.608,3.3342,123.4141,1
600004.SH,白云机场,2008-12-23,6.05,6.0033,6.3688,5.9022,6.2521,33604540,268084146,0.2022,3.3419,7.9776,3.3605,8040000000,N/A,9246000000,1000000000,0,1150000000,25.6219,1.6618,3.4456,127.5385,1
600004.SH,白云机场,2008-12-24,6.2521,6.2055,6.2055,5.8789,6.0344,16841568,130547969,-0.2177,-3.4826,7.7515,1.6842,7760000000,N/A,8924000000,1000000000,0,1150000000,24.7296,1.6039,3.3256,123.0968,1
600004.SH,白云机场,2008-12-25,6.0344,6.0266,6.0888,5.6611,5.8011,12609598,94767223,-0.2333,-3.866,7.5155,1.261,7460000000,N/A,8579000000,1000000000,0,1150000000,23.7736,1.5419,3.197,118.3379,1
600004.SH,白云机场,2008-12-26,5.8011,5.7778,5.7778,5.5289,5.6767,9053492,65875005,-0.1244,-2.1448,7.2762,0.9053,7300000000,N/A,8395000000,1000000000,0,1150000000,23.2637,1.5088,3.1284,115.7998,1
600004.SH,白云机场,2008-12-29,5.6767,5.6611,5.8011,5.5523,5.6223,8503304,61745769,-0.0544,-0.9589,7.2614,0.8378,7338450000,N/A,8314500000,1015000000,0,1150000000,23.0406,1.4944,3.0984,114.6894,1
600004.SH,白云机场,2008-12-30,5.6223,5.6145,5.7078,5.4434,5.5134,7515213,53856696,-0.1089,-1.9364,7.1664,0.7404,7196350000,N/A,8153500000,1015000000,0,1150000000,22.5945,1.4654,3.0385,112.4686,1
600004.SH,白云机场,2008-12-31,5.5134,5.5289,5.5756,5.4512,5.4823,4363708,30938842,-0.0311,-0.5642,7.09,0.4299,7155750000,N/A,8107500000,1015000000,0,1150000000,22.467,1.4572,3.0213,111.8341,1
600004.SH,白云机场,2009-01-05,5.4823,5.5678,5.6689,5.5367,5.6611,5785067,41653948,0.1789,3.2624,7.2003,0.57,7389200000,N/A,8372000000,1015000000,0,1150000000,17.2343,1.4326,2.7452,1643.1699,1
600004.SH,白云机场,2009-01-06,5.6611,5.63,5.9722,5.6223,5.9022,15789494,117829616,0.2411,4.2582,7.4625,1.5556,7703850000,N/A,8728500000,1015000000,0,1150000000,17.9682,1.4936,2.8621,1713.1401,1
600004.SH,白云机场,2009-01-07,5.9022,5.8711,5.9411,5.8322,5.8555,8834993,66974893,-0.0467,-0.7905,7.5806,0.8704,7642950000,N/A,8659500000,1015000000,0,1150000000,17.8262,1.4818,2.8395,1699.5975,1
600004.SH,白云机场,2009-01-08,5.8555,5.7622,5.8011,5.6689,5.6845,6312386,46445025,-0.1711,-2.9216,7.3578,0.6219,7419650000,N/A,8406500000,1015000000,0,1150000000,17.3054,1.4385,2.7565,1649.9413,1
600004.SH,白云机场,2009-01-09,5.6845,5.6845,5.8711,5.6767,5.8633,8334602,61860758,0.1789,3.1464,7.4222,0.8211,7653100000,N/A,8671000000,1015000000,0,1150000000,17.8498,1.4837,2.8432,1701.8546,1
600004.SH,白云机场,2009-01-12,5.8633,5.8322,5.9255,5.7933,5.8478,9560121,72166634,-0.0156,-0.2653,7.5487,0.9419,7632800000,N/A,8648000000,1015000000,0,1150000000,17.8025,1.4798,2.8357,1697.3403,1
600004.SH,白云机场,2009-01-13,5.8478,5.7933,5.8089,5.6378,5.7622,8090415,59472090,-0.0855,-1.4628,7.3509,0.7971,7521150000,N/A,8521500000,1015000000,0,1150000000,17.5421,1.4581,2.7942,1672.5122,1
600004.SH,白云机场,2009-01-14,5.7622,5.7389,5.9022,5.6767,5.8867,12104224,90696191,0.1244,2.1592,7.4929,1.1925,7683550000,N/A,8705500000,1015000000,0,1150000000,17.9209,1.4896,2.8545,1708.6259,1
600004.SH,白云机场,2009-01-15,5.8867,5.8167,5.9489,5.7778,5.8711,13271816,100436732,-0.0156,-0.2642,7.5677,1.3076,7663250000,N/A,8682500000,1015000000,0,1150000000,17.8735,1.4857,2.847,1704.1117,1
600004.SH,白云机场,2009-01-16,5.8711,5.91,6.151,5.91,6.0422,17895462,139956785,0.1711,2.9139,7.8208,1.7631,7886550000,N/A,8935500000,1015000000,0,1150000000,18.3943,1.529,2.93,1753.7679,1
600004.SH,白云机场,2009-01-19,6.0422,6.0733,6.2366,5.9722,6.0344,10424115,81989504,-0.0078,-0.1287,7.8654,1.027,7876400000,N/A,8924000000,1015000000,0,1150000000,18.3707,1.527,2.9262,1751.5109,1
600004.SH,白云机场,2009-01-20,6.0344,6.0033,6.1433,5.9722,6.1044,6134297,47763526,0.07,1.1598,7.7863,0.6044,7967750000,N/A,9027500000,1015000000,0,1150000000,18.5837,1.5447,2.9601,1771.8247,1
600004.SH,白云机场,2009-01-21,6.1044,6.0344,6.1899,5.98,6.0266,7764624,60585837,-0.0778,-1.2739,7.8028,0.765,7866250000,N/A,8912500000,1015000000,0,1150000000,18.347,1.525,2.9224,1749.2537,1
600004.SH,白云机场,2009-01-22,6.0266,6.0811,6.1433,6.0188,6.1355,5396962,42314825,0.1089,1.8065,7.8405,0.5317,8008350000,N/A,9073500000,1015000000,0,1150000000,18.6784,1.5526,2.9752,1780.8531,1
600004.SH,白云机场,2009-01-23,6.1355,6.1199,6.1588,6.0811,6.1199,5169846,40717673,-0.0156,-0.2535,7.876,0.5093,7988050000,N/A,9050500000,1015000000,0,1150000000,18.6311,1.5487,2.9677,1776.3389,1
600004.SH,白云机场,2009-02-02,6.1199,6.1355,6.2599,6.0422,6.2288,8524867,67432711,0.1089,1.7789,7.9101,0.8399,8130150000,N/A,9211500000,1015000000,0,1150000000,18.9625,1.5762,3.0205,1807.9384,1
600004.SH,白云机场,2009-02-03,6.2288,6.2288,6.6721,6.1744,6.6565,20798399,172676697,0.4277,6.8664,8.3024,2.0491,8688400000,N/A,9844000000,1015000000,0,1150000000,20.2645,1.6844,3.2279,1932.079,1
600004.SH,白云机场,2009-02-04,6.6565,6.6876,6.8976,6.6721,6.8665,21257775,186517984,0.21,3.1542,8.7741,2.0944,8962450000,N/A,10154500000,1015000000,0,1150000000,20.9037,1.7376,3.3297,1993.0206,1
600004.SH,白云机场,2009-02-05,6.8665,6.882,6.9053,6.6876,6.7187,13716108,120018586,-0.1477,-2.1518,8.7502,1.3513,8769600000,N/A,9936000000,1015000000,0,1150000000,20.4539,1.7002,3.258,1950.1357,1
600004.SH,白云机场,2009-02-06,6.7187,6.7265,7.0686,6.7265,6.9909,10655882,94671715,0.2722,4.0509,8.8845,1.0498,9124850000,N/A,10338500000,1015000000,0,1150000000,21.2825,1.7691,3.39,2029.1343,1
600004.SH,白云机场,2009-02-09,6.9909,7.0609,7.1853,6.9365,7.0609,14434868,130795115,0.07,1.0011,9.0611,1.4222,9216200000,N/A,10442000000,1015000000,0,1150000000,21.4956,1.7868,3.4239,2049.4482,1
600004.SH,白云机场,2009-02-10,7.0609,7.0375,7.0375,6.7809,6.9442,18842018,167249314,-0.1166,-1.652,8.8764,1.8564,9063950000,N/A,10269500000,1015000000,0,1150000000,21.1405,1.7572,3.3674,2015.5917,1
600004.SH,白云机场,2009-02-11,6.9442,6.8043,7.3486,6.742,7.3175,24242653,217290996,0.3733,5.3751,8.9632,2.3884,9551150000,N/A,10821500000,1015000000,0,1150000000,22.2768,1.8517,3.5484,2123.9326,1
600004.SH,白云机场,2009-02-12,7.3175,7.2164,7.5041,6.9831,7.2475,28719570,267640371,-0.07,-0.9564,9.3191,2.8295,9459800000,N/A,10718000000,1015000000,0,1150000000,22.0637,1.834,3.5144,2103.6187,1
600004.SH,白云机场,2009-02-13,7.2475,7.2397,7.5508,7.1309,7.4419,20011672,189297240,0.1944,2.6824,9.4593,1.9716,9713550000,N/A,11005500000,1015000000,0,1150000000,22.6556,1.8832,3.6087,2160.0461,1
600004.SH,白云机场,2009-02-16,7.4419,7.4652,7.543,7.2631,7.5352,22434622,212963828,0.0933,1.2539,9.4926,2.2103,9835350000,N/A,11143500000,1015000000,0,1150000000,22.9397,1.9068,3.654,2187.1313,1
600004.SH,白云机场,2009-02-17,7.5352,7.543,7.5586,7.162,7.1853,19737237,185924601,-0.3499,-4.644,9.42,1.9446,9378600000,N/A,10626000000,1015000000,0,1150000000,21.8743,1.8182,3.4843,2085.5618,1
600004.SH,白云机场,2009-02-18,7.1853,7.0375,7.1153,6.8276,6.8431,18358656,163662697,-0.3422,-4.7619,8.9147,1.8087,8932000000,N/A,10120000000,1015000000,0,1150000000,20.8327,1.7317,3.3184,1986.2494,1
600004.SH,白云机场,2009-02-19,6.8431,6.9209,6.9676,6.7654,6.8587,13480943,119025663,0.0156,0.2273,8.8292,1.3282,8952300000,N/A,10143000000,1015000000,0,1150000000,20.8801,1.7356,3.3259,1990.7635,1
600004.SH,白云机场,2009-02-20,6.8587,6.8587,7.1775,6.7809,7.1231,14326058,129487720,0.2644,3.8549,9.0386,1.4114,9297400000,N/A,10534000000,1015000000,0,1150000000,21.685,1.8025,3.4541,2067.5051,1
600004.SH,白云机场,2009-02-23,7.1231,7.1153,7.3408,6.9987,7.232,21772018,201614502,0.1089,1.5284,9.2603,2.145,9439500000,N/A,10695000000,1015000000,0,1150000000,22.0164,1.8301,3.5069,2099.1045,1
600004.SH,白云机场,2009-02-24,7.232,7.1542,7.2786,6.7809,6.8276,17410426,156790565,-0.4044,-5.5914,9.0056,1.7153,8911700000,N/A,10097000000,1015000000,0,1150000000,20.7854,1.7277,3.3108,1981.7352,1
600004.SH,白云机场,2009-02-25,6.8276,6.9209,6.9598,6.5165,6.7187,16238917,139972145,-0.1089,-1.5945,8.6195,1.5999,8769600000,N/A,9936000000,1015000000,0,1150000000,20.4539,1.7002,3.258,1950.1357,1
600004.SH,白云机场,2009-02-26,6.7187,6.7109,6.8509,6.3066,6.3532,10399862,88592723,-0.3655,-5.4398,8.5186,1.0246,8292550000,N/A,9395500000,1015000000,0,1150000000,19.3413,1.6077,3.0808,1844.052,1
600004.SH,白云机场,2009-02-27,6.3532,6.3455,6.4232,6.1666,6.3221,8332033,67406359,-0.0311,-0.4896,8.09,0.8209,8251950000,N/A,9349500000,1015000000,0,1150000000,19.2466,1.5998,3.0657,1835.0236,1
600004.SH,白云机场,2009-03-02,6.3221,6.2755,6.3688,6.2133,6.3377,7422454,60140789,0.0156,0.246,8.1025,0.7313,8272250000,N/A,9372500000,1015000000,0,1150000000,19.2939,1.6038,3.0733,1839.5377,1
600004.SH,白云机场,2009-03-03,6.3377,6.2055,6.361,6.151,6.3221,5042944,40671827,-0.0156,-0.2454,8.0651,0.4968,8251950000,N/A,9349500000,1015000000,0,1150000000,19.2466,1.5998,3.0657,1835.0236,1
600004.SH,白云机场,2009-03-04,6.3221,6.3766,6.6798,6.3532,6.6487,10722166,90350333,0.3266,5.1661,8.4265,1.0564,8678250000,N/A,9832500000,1015000000,0,1150000000,20.2409,1.6825,3.2241,1929.8218,1
600004.SH,白云机场,2009-03-05,6.6487,6.6721,6.7265,6.5165,6.6332,12167207,103452765,-0.0156,-0.2339,8.5026,1.1987,8657950000,N/A,9809500000,1015000000,0,1150000000,20.1935,1.6785,3.2165,1925.3076,1
600004.SH,白云机场,2009-03-06,6.6332,6.5632,6.7654,6.4543,6.6876,9385633,79736829,0.0544,0.8206,8.4956,0.9247,8729000000,N/A,9890000000,1015000000,0,1150000000,20.3592,1.6923,3.2429,1941.1073,1
600004.SH,白云机场,2009-03-09,6.6876,6.7032,6.7887,6.5399,6.6176,11023070,94738497,-0.07,-1.0465,8.5946,1.086,8637650000,N/A,9786500000,1015000000,0,1150000000,20.1462,1.6746,3.209,1920.7935,1
600004.SH,白云机场,2009-03-10,6.6176,6.571,6.7265,6.501,6.7032,6530508,55557768,0.0855,1.2926,8.5074,0.6434,8749300000,N/A,9913000000,1015000000,0,1150000000,20.4066,1.6962,3.2505,1945.6216,1
600004.SH,白云机场,2009-03-11,6.7032,6.7965,6.9365,6.6721,6.6798,12706983,111279133,-0.0233,-0.348,8.7573,1.2519,8718850000,N/A,9878500000,1015000000,0,1150000000,20.3356,1.6903,3.2392,1938.8502,1
600004.SH,白云机场,2009-03-12,6.6798,6.6098,6.7343,6.5165,6.5787,7134607,60525391,-0.1011,-1.5134,8.4834,0.7029,8586900000,N/A,9729000000,1015000000,0,1150000000,20.0278,1.6648,3.1901,1909.5079,1
600004.SH,白云机场,2009-03-13,6.5787,6.6721,6.6721,6.3999,6.431,9376467,78460409,-0.1477,-2.2459,8.3678,0.9238,8394050000,N/A,9510500000,1015000000,0,1150000000,19.578,1.6274,3.1185,1866.623,1
600004.SH,白云机场,2009-03-16,6.431,6.4465,6.6487,6.361,6.6332,5795475,48580111,0.2022,3.1439,8.3824,0.571,8657950000,N/A,9809500000,1015000000,0,1150000000,20.1935,1.6785,3.2165,1925.3076,1
600004.SH,白云机场,2009-03-17,6.6332,6.5787,6.8587,6.571,6.8043,10610098,92071730,0.1711,2.5791,8.6777,1.0453,8881250000,N/A,10062500000,1015000000,0,1150000000,20.7143,1.7218,3.2995,1974.9639,1
600004.SH,白云机场,2009-03-18,6.8043,6.8198,6.9442,6.7498,6.8198,10674441,93950186,0.0156,0.2286,8.8014,1.0517,8901550000,N/A,10085500000,1015000000,0,1150000000,20.7617,1.7258,3.307,1979.478,1
600004.SH,白云机场,2009-03-19,6.8198,6.8276,6.9365,6.7965,6.9287,12341535,109247588,0.1089,1.5964,8.852,1.2159,9043650000,N/A,10246500000,1015000000,0,1150000000,21.0931,1.7533,3.3598,2011.0775,1
600004.SH,白云机场,2009-03-20,6.9287,6.9365,6.9442,6.7965,6.8276,9243404,81705029,-0.1011,-1.459,8.8393,0.9107,8911700000,N/A,10097000000,1015000000,0,1150000000,20.7854,1.7277,3.3108,1981.7352,1
600004.SH,白云机场,2009-03-23,6.8276,6.8431,6.9598,6.8276,6.9442,9597910,85420421,0.1166,1.7084,8.8999,0.9456,9063950000,N/A,10269500000,1015000000,0,1150000000,21.1405,1.7572,3.3674,2015.5917,1
600004.SH,白云机场,2009-03-24,6.9442,7.0298,7.1542,6.9987,7.092,14835352,135220064,0.1477,2.1277,9.1147,1.4616,9256800000,N/A,10488000000,1015000000,0,1150000000,21.5903,1.7946,3.439,2058.4766,1
600004.SH,白云机场,2009-03-25,7.092,7.0064,7.1309,6.8431,6.8509,10468978,94465031,-0.2411,-3.3991,9.0233,1.0314,8942150000,N/A,10131500000,1015000000,0,1150000000,20.8564,1.7336,3.3221,1988.5065,1
600004.SH,白云机场,2009-03-26,6.8509,6.882,7.0453,6.7265,7.0298,9522353,84759864,0.1789,2.6107,8.9011,0.9382,9175600000,N/A,10396000000,1015000000,0,1150000000,21.4009,1.7789,3.4089,2040.4198,1
600004.SH,白云机场,2009-03-27,7.0298,7.0375,7.1931,7.0298,7.1464,12228512,111928279,0.1166,1.6593,9.1531,1.2048,9327850000,N/A,10568500000,1015000000,0,1150000000,21.756,1.8084,3.4654,2074.2764,1
600004.SH,白云机场,2009-03-30,7.1464,7.1542,7.162,6.9209,6.9987,12382990,112015380,-0.1477,-2.0675,9.0459,1.22,9135000000,N/A,10350000000,1015000000,0,1150000000,21.3062,1.771,3.3938,2031.3914,1
600004.SH,白云机场,2009-03-31,6.9987,6.8509,7.0142,6.8431,7.0142,9841881,87806749,0.0156,0.2222,8.9217,0.9696,9155300000,N/A,10373000000,1015000000,0,1150000000,21.3535,1.775,3.4013,2035.9056,1
600004.SH,白云机场,2009-04-01,7.0142,7.0375,7.2164,6.9831,7.1697,14416805,131282804,0.1555,2.2173,9.1062,1.4204,9358300000,N/A,10603000000,1015000000,0,1150000000,21.827,1.8143,3.4767,2081.0476,1
600004.SH,白云机场,2009-04-02,7.1697,7.1697,7.3641,7.0609,7.0998,24975295,232296144,-0.07,-0.9761,9.301,2.4606,9266950000,N/A,10499500000,1015000000,0,1150000000,21.6139,1.7966,3.4428,2060.7336,1
600004.SH,白云机场,2009-04-03,7.0998,7.1464,7.1775,6.9676,6.9909,18045841,163326515,-0.1089,-1.5334,9.0506,1.7779,9124850000,N/A,10338500000,1015000000,0,1150000000,21.2825,1.7691,3.39,2029.1343,1
600004.SH,白云机场,2009-04-07,6.9909,6.9987,7.0998,6.952,7.0453,7532723,67992765,0.0544,0.7786,9.0263,0.7421,9195900000,N/A,10419000000,1015000000,0,1150000000,21.4482,1.7828,3.4164,2044.934,1
600004.SH,白云机场,2009-04-08,7.0453,7.0064,7.0298,6.7887,6.812,11711904,103684426,-0.2333,-3.3113,8.8529,1.1539,8891400000,N/A,10074000000,1015000000,0,1150000000,20.738,1.7238,3.3033,1977.2209,1
600004.SH,白云机场,2009-04-09,6.812,6.7965,6.8976,6.7654,6.8898,7289653,64042756,0.0778,1.1416,8.7854,0.7182,8992900000,N/A,10189000000,1015000000,0,1150000000,20.9748,1.7435,3.341,1999.792,1
600004.SH,白云机场,2009-04-10,6.8898,6.9209,7.0531,6.8898,7.0453,9085194,81608361,0.1555,2.2573,8.9826,0.8951,9195900000,N/A,10419000000,1015000000,0,1150000000,21.4482,1.7828,3.4164,2044.934,1
600004.SH,白云机场,2009-04-13,7.0453,7.0609,7.2008,7.0375,7.1464,16236318,148510161,0.1011,1.4349,9.1468,1.5996,9327850000,N/A,10568500000,1015000000,0,1150000000,21.756,1.8084,3.4654,2074.2764,1
600004.SH,白云机场,2009-04-14,7.1464,7.1309,7.3408,7.1075,7.1542,20270652,187761429,0.0078,0.1088,9.2627,1.9971,9338000000,N/A,10580000000,1015000000,0,1150000000,21.7797,1.8104,3.4692,2076.5334,1
600004.SH,白云机场,2009-04-15,7.1542,7.1542,7.2008,7.0298,7.162,13957715,128035129,0.0078,0.1087,9.1731,1.3751,9348150000,N/A,10591500000,1015000000,0,1150000000,21.8033,1.8123,3.473,2078.7905,1
600004.SH,白云机场,2009-04-16,7.162,7.1853,7.3875,7.1386,7.3719,25913514,242536280,0.21,2.9316,9.3595,2.5531,9622200000,N/A,10902000000,1015000000,0,1150000000,22.4425,1.8655,3.5748,2139.7322,1
600004.SH,白云机场,2009-04-17,7.3719,7.3797,7.3953,7.1931,7.2475,16795754,157320820,-0.1244,-1.6878,9.3667,1.6548,9459800000,N/A,10718000000,1015000000,0,1150000000,22.0637,1.834,3.5144,2103.6187,1
600004.SH,白云机场,2009-04-20,7.2475,7.2164,7.4575,7.1853,7.4186,15637030,147844310,0.1711,2.3605,9.4548,1.5406,9683100000,N/A,10971000000,1015000000,0,1150000000,22.5846,1.8773,3.5974,2153.2749,1
600004.SH,白云机场,2009-04-21,7.4186,7.3019,7.4186,7.2164,7.3564,12881352,120933292,-0.0622,-0.8386,9.3882,1.2691,9601900000,N/A,10879000000,1015000000,0,1150000000,22.3952,1.8615,3.5672,2135.218,1
600004.SH,白云机场,2009-04-22,7.3564,7.3875,7.5663,7.0998,7.1309,23905560,227959912,-0.2255,-3.0655,9.5359,2.3552,9307550000,N/A,10545500000,1015000000,0,1150000000,21.7086,1.8045,3.4579,2069.7622,1
600004.SH,白云机场,2009-04-23,7.1309,7.0842,7.1697,6.9365,7.1075,10748435,97454546,-0.0233,-0.3272,9.0669,1.059,9277100000,N/A,10511000000,1015000000,0,1150000000,21.6376,1.7986,3.4466,2062.9907,1
600004.SH,白云机场,2009-04-24,7.1075,7.1386,7.1386,6.9831,7.0142,8142201,73761435,-0.0933,-1.3129,9.0592,0.8022,9155300000,N/A,10373000000,1015000000,0,1150000000,21.3535,1.775,3.4013,2035.9056,1
600004.SH,白云机场,2009-04-27,7.0142,7.022,7.0531,6.8043,6.8509,8667231,76937360,-0.1633,-2.3282,8.8768,0.8539,8942150000,N/A,10131500000,1015000000,0,1150000000,20.8564,1.7336,3.3221,1988.5065,1
600004.SH,白云机场,2009-04-28,6.8509,6.8198,6.8276,6.6487,6.7576,10201401,88194264,-0.0933,-1.3621,8.6453,1.0051,8820350000,N/A,9993500000,1015000000,0,1150000000,20.5723,1.71,3.2769,1961.4213,1
600004.SH,白云机场,2009-04-29,6.7576,6.7498,6.882,6.7109,6.882,10860429,95271512,0.1244,1.8412,8.7724,1.07,8982750000,N/A,10177500000,1015000000,0,1150000000,20.9511,1.7415,3.3372,1997.5349,1
600004.SH,白云机场,2009-04-30,6.882,6.882,6.9287,6.812,6.8587,14427034,127359884,-0.0233,-0.339,8.8279,1.4214,8952300000,N/A,10143000000,1015000000,0,1150000000,20.8801,1.7356,3.3259,1990.7635,1
